series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_height,center_localization_half_width_px,segment_break,status,candidate_id,reviewed_by,review_decision,review_reason,evidence_segment_break,curve_topology,curve_segment,curve_order,data_id,data_provenance,topology_provenance
p4,2267.409871415829,11.375118117740314,2.299599428514739,0.0936751858931757,567,425.0,10.0,0.5,False,visible,line-p4-000416,example-reviewer,accepted,,False,continuous,0,415,curve-p4-000416,reviewed_visible_observation,confirmed_continuous_curve
p4,2272.0090702728585,8.096486611479065,2.299599428514739,0.0936751858931757,568,442.5,4.5,0.5,False,visible,line-p4-000417,example-reviewer,accepted,,False,continuous,0,416,curve-p4-000417,reviewed_visible_observation,confirmed_continuous_curve
p4,2276.608269129888,7.6281106820131725,2.299599428514739,0.0936751858931757,569,445.0,9.0,0.5,False,visible,line-p4-000418,example-reviewer,accepted,,False,continuous,0,417,curve-p4-000418,reviewed_visible_observation,confirmed_continuous_curve
p4,2281.2074679869174,4.34947917575191,2.299599428514739,0.0936751858931899,570,462.5,4.5,0.5,False,visible,line-p4-000419,example-reviewer,accepted,,False,continuous,0,418,curve-p4-000419,reviewed_visible_observation,confirmed_continuous_curve
p4,2285.806666843947,3.881103246286017,2.299599428514739,0.0936751858931899,571,465.0,5.5,0.5,False,visible,line-p4-000420,example-reviewer,accepted,,False,continuous,0,419,curve-p4-000420,reviewed_visible_observation,confirmed_continuous_curve
p4,2290.4058657009764,3.506402502713314,2.299599428514739,0.0936751858931899,572,467.0,5.0,0.5,False,visible,line-p4-000421,example-reviewer,accepted,,False,continuous,0,420,curve-p4-000421,reviewed_visible_observation,confirmed_continuous_curve
p4,2295.005064558006,6.597683637188197,2.299599428514739,0.0936751858931899,573,450.5,12.5,0.5,False,visible,line-p4-000422,example-reviewer,accepted,,False,continuous,0,421,curve-p4-000422,reviewed_visible_observation,confirmed_continuous_curve
p4,2299.6042634150353,8.564862540944958,2.299599428514739,0.0936751858931757,574,440.0,10.0,0.5,False,visible,line-p4-000423,example-reviewer,accepted,,False,continuous,0,422,curve-p4-000423,reviewed_visible_observation,confirmed_continuous_curve
p4,2304.2034622720657,9.220588842197202,2.2995994285156485,0.0936751858931757,575,436.5,4.5,0.5,False,visible,line-p4-000424,example-reviewer,accepted,,False,continuous,0,423,curve-p4-000424,reviewed_visible_observation,confirmed_continuous_curve
p4,2308.802661129095,8.283836983265417,2.299599428514739,0.0936751858931757,576,441.5,4.5,0.5,False,visible,line-p4-000425,example-reviewer,accepted,,False,continuous,0,424,curve-p4-000425,reviewed_visible_observation,confirmed_continuous_curve
p4,2313.4018599861247,10.157340701128987,2.299599428514739,0.0936751858931899,577,431.5,14.5,0.5,False,visible,line-p4-000426,example-reviewer,accepted,,False,continuous,0,425,curve-p4-000426,reviewed_visible_observation,confirmed_continuous_curve
p4,2318.001058843154,12.3118699766721,2.299599428514739,0.0936751858931757,578,420.0,10.5,0.5,False,visible,line-p4-000427,example-reviewer,accepted,,False,continuous,0,426,curve-p4-000427,reviewed_visible_observation,confirmed_continuous_curve
p4,2322.6002577001836,15.122125553467455,2.299599428514739,0.0936751858931899,579,405.0,1.0,0.5,False,visible,line-p4-000428,example-reviewer,accepted,,False,continuous,0,427,curve-p4-000428,reviewed_visible_observation,confirmed_continuous_curve
p4,2327.199456557213,15.496826297040172,2.299599428514739,0.0936751858931757,580,403.0,2.0,0.5,False,visible,line-p4-000429,example-reviewer,accepted,,False,continuous,0,428,curve-p4-000429,reviewed_visible_observation,confirmed_continuous_curve
p4,2331.7986554142426,15.965202226506065,2.299599428514739,0.0936751858931757,581,400.5,2.5,0.5,False,visible,line-p4-000430,example-reviewer,accepted,,False,continuous,0,429,curve-p4-000430,reviewed_visible_observation,confirmed_continuous_curve
p4,2336.397854271272,16.246227784185606,2.299599428514739,0.0936751858931757,582,399.0,1.0,0.5,False,visible,line-p4-000431,example-reviewer,accepted,,False,continuous,0,430,curve-p4-000431,reviewed_visible_observation,confirmed_continuous_curve
p4,2354.794649699391,18.40075705972872,2.299599428514739,0.0936751858931899,586,387.5,0.5,0.5,False,visible,line-p4-000432,example-reviewer,accepted,,True,continuous,0,431,curve-p4-000432,reviewed_visible_observation,confirmed_continuous_curve
p4,2359.3938485564204,18.58810743151507,2.299599428514739,0.0936751858931757,587,386.5,1.5,0.5,False,visible,line-p4-000433,example-reviewer,accepted,,False,continuous,0,432,curve-p4-000433,reviewed_visible_observation,confirmed_continuous_curve
p4,2363.99304741345,18.86913298919461,2.299599428514739,0.0936751858931899,588,385.0,1.0,0.5,False,visible,line-p4-000434,example-reviewer,accepted,,False,continuous,0,433,curve-p4-000434,reviewed_visible_observation,confirmed_continuous_curve
p4,2368.5922462704793,19.056483360980963,2.299599428514739,0.0936751858931757,589,384.0,1.0,0.5,False,visible,line-p4-000435,example-reviewer,accepted,,False,continuous,0,434,curve-p4-000435,reviewed_visible_observation,confirmed_continuous_curve
p4,2373.191445127509,19.243833732767314,2.299599428514739,0.0936751858931899,590,383.0,1.0,0.5,False,visible,line-p4-000436,example-reviewer,accepted,,False,continuous,0,435,curve-p4-000436,reviewed_visible_observation,confirmed_continuous_curve
p4,2377.7906439845383,19.43118410455368,2.299599428514739,0.0936751858931757,591,382.0,1.0,0.5,False,visible,line-p4-000437,example-reviewer,accepted,,False,continuous,0,436,curve-p4-000437,reviewed_visible_observation,confirmed_continuous_curve
p4,2382.3898428415678,19.337508918660504,2.2995994285156485,0.0936751858931899,592,382.5,1.5,0.5,False,visible,line-p4-000438,example-reviewer,accepted,,False,continuous,0,437,curve-p4-000438,reviewed_visible_observation,confirmed_continuous_curve
p4,2386.989041698598,16.620928527758323,2.299599428514739,0.0936751858931899,593,397.0,3.0,0.5,False,visible,line-p4-000439,example-reviewer,accepted,,False,continuous,0,438,curve-p4-000439,reviewed_visible_observation,confirmed_continuous_curve
p4,2391.5882405556276,15.496826297040172,2.299599428514739,0.0936751858931757,594,403.0,14.0,0.5,False,visible,line-p4-000440,example-reviewer,accepted,,False,continuous,0,439,curve-p4-000440,reviewed_visible_observation,confirmed_continuous_curve
p4,2396.187439412657,12.218194790778924,2.299599428514739,0.0936751858931757,595,420.5,19.5,0.5,False,visible,line-p4-000441,example-reviewer,accepted,,False,continuous,0,440,curve-p4-000441,reviewed_visible_observation,confirmed_continuous_curve
p4,2400.7866382696866,11.094092560060773,2.299599428514739,0.0936751858931899,596,426.5,11.0,0.5,False,visible,line-p4-000442,example-reviewer,accepted,,False,continuous,0,441,curve-p4-000442,reviewed_visible_observation,confirmed_continuous_curve
p4,2405.385837126716,13.810672950962953,2.299599428514739,0.0936751858931899,597,412.0,14.0,0.5,False,visible,line-p4-000443,example-reviewer,accepted,,False,continuous,0,442,curve-p4-000443,reviewed_visible_observation,confirmed_continuous_curve
p4,2409.9850359837455,16.433578155971958,2.299599428514739,0.0936751858931757,598,398.0,13.0,0.5,False,visible,line-p4-000444,example-reviewer,accepted,,False,continuous,0,443,curve-p4-000444,reviewed_visible_observation,confirmed_continuous_curve
p4,2414.584234840775,19.337508918660504,2.299599428514739,0.0936751858931899,599,382.5,4.5,0.5,False,visible,line-p4-000445,example-reviewer,accepted,,False,continuous,0,444,curve-p4-000445,reviewed_visible_observation,confirmed_continuous_curve
p4,2419.1834336978045,22.054089309562684,2.299599428514739,0.0936751858931899,600,368.0,6.0,0.5,False,visible,line-p4-000446,example-reviewer,accepted,,False,continuous,0,445,curve-p4-000446,reviewed_visible_observation,confirmed_continuous_curve
p4,2423.782632554835,22.33511486724221,2.2995994285156485,0.0936751858931757,601,366.5,1.5,0.5,False,visible,line-p4-000447,example-reviewer,accepted,,False,continuous,0,446,curve-p4-000447,reviewed_visible_observation,confirmed_continuous_curve
p4,2428.3818314118644,22.616140424921753,2.299599428514739,0.0936751858931757,602,365.0,1.0,0.5,False,visible,line-p4-000448,example-reviewer,accepted,,False,continuous,0,447,curve-p4-000448,reviewed_visible_observation,confirmed_continuous_curve
p4,2432.981030268894,22.522465239028577,2.299599428514739,0.0936751858931899,603,365.5,1.5,0.5,False,visible,line-p4-000449,example-reviewer,accepted,,False,continuous,0,448,curve-p4-000449,reviewed_visible_observation,confirmed_continuous_curve
p4,2437.5802291259233,22.241439681349036,2.299599428514739,0.0936751858931757,604,367.0,1.0,0.5,False,visible,line-p4-000450,example-reviewer,accepted,,False,continuous,0,449,curve-p4-000450,reviewed_visible_observation,confirmed_continuous_curve
p4,2442.179427982953,22.14776449545586,2.299599428514739,0.0936751858931757,605,367.5,0.5,0.5,False,visible,line-p4-000451,example-reviewer,accepted,,False,continuous,0,450,curve-p4-000451,reviewed_visible_observation,confirmed_continuous_curve
p4,2460.5762234110707,20.836311892951358,2.299599428514739,0.0936751858931757,609,374.5,0.5,0.5,False,visible,line-p4-000452,example-reviewer,accepted,,True,continuous,0,451,curve-p4-000452,reviewed_visible_observation,confirmed_continuous_curve
p4,2465.175422268101,20.648961521165006,2.2995994285156485,0.0936751858931899,610,375.5,1.5,0.5,False,visible,line-p4-000453,example-reviewer,accepted,,False,continuous,0,452,curve-p4-000453,reviewed_visible_observation,confirmed_continuous_curve
p4,2469.7746211251306,19.899560034019572,2.299599428514739,0.0936751858931757,611,379.5,3.5,0.5,False,visible,line-p4-000454,example-reviewer,accepted,,False,continuous,0,453,curve-p4-000454,reviewed_visible_observation,confirmed_continuous_curve
p4,2474.37381998216,19.712209662233207,2.299599428514739,0.0936751858931899,612,380.5,2.5,0.5,False,visible,line-p4-000455,example-reviewer,accepted,,False,continuous,0,454,curve-p4-000455,reviewed_visible_observation,confirmed_continuous_curve
p4,2478.9730188391895,17.182979643117392,2.299599428514739,0.0936751858931757,613,394.0,1.0,0.5,False,visible,line-p4-000456,example-reviewer,accepted,,False,continuous,0,455,curve-p4-000456,reviewed_visible_observation,confirmed_continuous_curve
p4,2483.572217696219,16.995629271331026,2.299599428514739,0.0936751858931899,614,395.0,1.0,0.5,False,visible,line-p4-000457,example-reviewer,accepted,,False,continuous,0,456,curve-p4-000457,reviewed_visible_observation,confirmed_continuous_curve
p4,2488.1714165532485,16.433578155971958,2.299599428514739,0.0936751858931757,615,398.0,3.0,0.5,False,visible,line-p4-000458,example-reviewer,accepted,,False,continuous,0,457,curve-p4-000458,reviewed_visible_observation,confirmed_continuous_curve
p4,2492.770615410278,15.965202226506065,2.299599428514739,0.0936751858931757,616,400.5,2.5,0.5,False,visible,line-p4-000459,example-reviewer,accepted,,False,continuous,0,458,curve-p4-000459,reviewed_visible_observation,confirmed_continuous_curve
p4,2497.3698142673074,13.061271463817533,2.299599428514739,0.0936751858931757,617,416.0,3.0,0.5,False,visible,line-p4-000460,example-reviewer,accepted,,False,continuous,0,459,curve-p4-000460,reviewed_visible_observation,confirmed_continuous_curve
p4,2501.969013124337,12.686570720244816,2.2995994285156485,0.0936751858931757,618,418.0,4.0,0.5,False,visible,line-p4-000461,example-reviewer,accepted,,False,continuous,0,460,curve-p4-000461,reviewed_visible_observation,confirmed_continuous_curve
p4,2506.5682119813673,12.124519604885748,2.299599428514739,0.0936751858931899,619,421.0,1.0,0.5,False,visible,line-p4-000462,example-reviewer,accepted,,False,continuous,0,461,curve-p4-000462,reviewed_visible_observation,confirmed_continuous_curve
p4,2524.965007409485,10.157340701128987,2.299599428514739,0.0936751858931899,623,431.5,0.5,0.5,False,visible,line-p4-000463,example-reviewer,accepted,,True,continuous,0,462,curve-p4-000463,reviewed_visible_observation,confirmed_continuous_curve
p4,2529.5642062665147,10.063665515235812,2.299599428514739,0.0936751858931757,624,432.0,1.0,0.5,False,visible,line-p4-000464,example-reviewer,accepted,,False,continuous,0,463,curve-p4-000464,reviewed_visible_observation,confirmed_continuous_curve
p4,2534.163405123544,10.251015887022177,2.299599428514739,0.0936751858931899,625,431.0,1.0,0.5,False,visible,line-p4-000465,example-reviewer,accepted,,False,continuous,0,464,curve-p4-000465,reviewed_visible_observation,confirmed_continuous_curve
p4,2538.7626039805737,10.813067002381246,2.299599428514739,0.0936751858931757,626,428.0,3.0,0.5,False,visible,line-p4-000466,example-reviewer,accepted,,False,continuous,0,465,curve-p4-000466,reviewed_visible_observation,confirmed_continuous_curve
p4,2543.361802837604,11.46879330363349,2.2995994285156485,0.0936751858931757,627,424.5,10.0,0.5,False,visible,line-p4-000467,example-reviewer,accepted,,False,continuous,0,466,curve-p4-000467,reviewed_visible_observation,confirmed_continuous_curve
p4,2547.9610016946335,14.279048880428846,2.299599428514739,0.0936751858931899,628,409.5,4.5,0.5,False,visible,line-p4-000468,example-reviewer,accepted,,False,continuous,0,467,curve-p4-000468,reviewed_visible_observation,confirmed_continuous_curve
p4,2552.560200551663,14.653749624001563,2.299599428514739,0.0936751858931757,629,407.5,1.5,0.5,False,visible,line-p4-000469,example-reviewer,accepted,,False,continuous,0,468,curve-p4-000469,reviewed_visible_observation,confirmed_continuous_curve
p4,2561.758598265722,17.089304457224216,2.299599428514739,0.0936751858931899,631,394.5,0.5,0.5,False,visible,line-p4-000470,example-reviewer,accepted,,True,continuous,0,469,curve-p4-000470,reviewed_visible_observation,confirmed_continuous_curve
p4,2566.3577971227514,17.55768038669011,2.299599428514739,0.0936751858931899,632,392.0,3.0,0.5,False,visible,line-p4-000471,example-reviewer,accepted,,False,continuous,0,470,curve-p4-000471,reviewed_visible_observation,confirmed_continuous_curve
p4,2570.956995979781,17.74503075847646,2.299599428514739,0.0936751858931757,633,391.0,2.0,0.5,False,visible,line-p4-000472,example-reviewer,accepted,,False,continuous,0,471,curve-p4-000472,reviewed_visible_observation,confirmed_continuous_curve
p4,2575.5561948368104,17.74503075847646,2.299599428514739,0.0936751858931757,634,391.0,1.0,0.5,False,visible,line-p4-000473,example-reviewer,accepted,,False,continuous,0,472,curve-p4-000473,reviewed_visible_observation,confirmed_continuous_curve
p4,2580.15539369384,17.651355572583284,2.299599428514739,0.0936751858931757,635,391.5,1.5,0.5,False,visible,line-p4-000474,example-reviewer,accepted,,False,continuous,0,473,curve-p4-000474,reviewed_visible_observation,confirmed_continuous_curve
p4,2584.7545925508703,14.934775181681104,2.2995994285156485,0.0936751858931757,636,406.0,3.0,0.5,False,visible,line-p4-000475,example-reviewer,accepted,,False,continuous,0,474,curve-p4-000475,reviewed_visible_observation,confirmed_continuous_curve
p4,2589.3537914078997,14.653749624001563,2.299599428514739,0.0936751858931757,637,407.5,3.5,0.5,False,visible,line-p4-000476,example-reviewer,accepted,,False,continuous,0,475,curve-p4-000476,reviewed_visible_observation,confirmed_continuous_curve
p4,2593.952990264929,14.091698508642494,2.299599428514739,0.0936751858931757,638,410.5,0.5,0.5,False,visible,line-p4-000477,example-reviewer,accepted,,False,continuous,0,476,curve-p4-000477,reviewed_visible_observation,confirmed_continuous_curve
p4,2607.7505868360176,15.87152704061289,2.299599428514739,0.0936751858931757,641,401.0,1.0,0.5,False,visible,line-p4-000478,example-reviewer,accepted,,True,continuous,0,477,curve-p4-000478,reviewed_visible_observation,confirmed_continuous_curve
p4,2612.349785693047,15.965202226506065,2.299599428514739,0.0936751858931757,642,400.5,0.5,0.5,False,visible,line-p4-000479,example-reviewer,accepted,,False,continuous,0,478,curve-p4-000479,reviewed_visible_observation,confirmed_continuous_curve
p4,2616.9489845500766,15.965202226506065,2.299599428514739,0.0936751858931757,643,400.5,1.5,0.5,False,visible,line-p4-000480,example-reviewer,accepted,,False,continuous,0,479,curve-p4-000480,reviewed_visible_observation,confirmed_continuous_curve
